county,precinct,office,district,party,candidate,votes,election_day,absentee,provisional
Rankin,119 Briar Hill,State Auditor,,,Write-in,1,1,0,0
Rankin,119 Briar Hill,State Auditor,,DEM,Jocelyn Pepper Pritchett,93,92,1,0
Rankin,119 Briar Hill,State Auditor,,REF,Lajena Walley,3,3,0,0
Rankin,119 Briar Hill,State Auditor,,REP,Stacey E. Pickering,248,239,8,1
Rankin,119 Briar Hill,State House,60,,Write-in,0,0,0,0
Rankin,119 Briar Hill,State House,60,REP,John L. Moore,293,284,8,1
Rankin,119 Briar Hill,State Senate,35,,Write-in,1,1,0,0
Rankin,119 Briar Hill,State Senate,35,REP,Chris Caughman,291,282,8,1
Rankin,119 Briar Hill,State Treasurer,,,Write-in,0,0,0,0
Rankin,119 Briar Hill,State Treasurer,,REF,Viola V. McFarland,40,37,3,0
Rankin,119 Briar Hill,State Treasurer,,REP,Lynn Fitch,285,278,6,1
Rankin,119 Briar Hill,Ballots Cast,,,,350,340,9,1
Rankin,209 Grant's Ferry,Attorney General,,,Write-in,0,0,0,0
Rankin,209 Grant's Ferry,Attorney General,,DEM,Jim Hood,396,379,10,7
Rankin,209 Grant's Ferry,Attorney General,,REP,Mike Hurst,655,636,11,8
Rankin,209 Grant's Ferry,Commissioner of Agriculture & Commerce,,,Write-in,3,3,0,0
Rankin,209 Grant's Ferry,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,158,149,4,5
Rankin,209 Grant's Ferry,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,24,23,1,0
Rankin,209 Grant's Ferry,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,853,827,16,10
Rankin,209 Grant's Ferry,Commissioner of Insurance,,,Write-in,9,8,0,1
Rankin,209 Grant's Ferry,Commissioner of Insurance,,REP,Mike Chaney,971,939,19,13
Rankin,209 Grant's Ferry,Governor,,,Write-in,2,2,0,0
Rankin,209 Grant's Ferry,Governor,,DEM,Robert Gray,180,173,2,5
Rankin,209 Grant's Ferry,Governor,,REF,Shawn O'Hara,17,15,2,0
Rankin,209 Grant's Ferry,Governor,,REP,Phil Bryant,845,818,17,10
Rankin,209 Grant's Ferry,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,209 Grant's Ferry,Lieutenant Governor,,DEM,Tim Johnson,226,215,7,4
Rankin,209 Grant's Ferry,Lieutenant Governor,,LIB,Ron Williams,36,35,0,1
Rankin,209 Grant's Ferry,Lieutenant Governor,,REF,Rosa B. Williams,7,6,1,0
Rankin,209 Grant's Ferry,Lieutenant Governor,,REP,Tate Reeves,779,756,13,10
Rankin,209 Grant's Ferry,Secretary of State,,,Write-in,0,0,0,0
Rankin,209 Grant's Ferry,Secretary of State,,DEM,Charles E. Graham,177,170,2,5
Rankin,209 Grant's Ferry,Secretary of State,,REF,Randy Walker,22,21,1,0
Rankin,209 Grant's Ferry,Secretary of State,,REP,Delbert Hosemann,849,821,18,10
Rankin,209 Grant's Ferry,State Auditor,,,Write-in,1,1,0,0
Rankin,209 Grant's Ferry,State Auditor,,DEM,Jocelyn Pepper Pritchett,196,186,5,5
Rankin,209 Grant's Ferry,State Auditor,,REF,Lajena Walley,10,10,0,0
Rankin,209 Grant's Ferry,State Auditor,,REP,Stacey E. Pickering,836,811,15,10
Rankin,209 Grant's Ferry,State House,59,,Write-in,6,6,0,0
Rankin,209 Grant's Ferry,State House,59,REP,Brent Powell,937,904,20,13
Rankin,209 Grant's Ferry,State Senate,20,,Write-in,7,7,0,0
Rankin,209 Grant's Ferry,State Senate,20,REP,Josh Harkins,946,913,20,13
Rankin,209 Grant's Ferry,State Treasurer,,,Write-in,3,2,0,1
Rankin,209 Grant's Ferry,State Treasurer,,DEM,Viola V. McFarland,97,93,2,2
Rankin,209 Grant's Ferry,State Treasurer,,REP,Lynn Fitch,907,877,19,11
Rankin,209 Grant's Ferry,Ballots Cast,,,,1056,1020,21,15
Rankin,212 Fannin,Attorney General,,,Write-in,0,0,0,0
Rankin,212 Fannin,Attorney General,,DEM,Jim Hood,288,263,10,15
Rankin,212 Fannin,Attorney General,,REP,Mike Hurst,519,490,16,13
Rankin,212 Fannin,Commissioner of Agriculture & Commerce,,,Write-in,2,2,0,0
Rankin,212 Fannin,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,145,129,6,10
Rankin,212 Fannin,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,7,6,1,0
Rankin,212 Fannin,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,649,611,20,18
Rankin,212 Fannin,Commissioner of Insurance,,,Write-in,7,6,0,1
Rankin,212 Fannin,Commissioner of Insurance,,REP,Mike Chaney,696,651,24,21
Rankin,212 Fannin,Governor,,,Write-in,3,3,0,0
Rankin,212 Fannin,Governor,,DEM,Robert Gray,154,142,3,9
Rankin,212 Fannin,Governor,,REF,Shawn O'Hara,9,8,1,0
Rankin,212 Fannin,Governor,,REP,Phil Bryant,639,597,23,19
Rankin,212 Fannin,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,212 Fannin,Lieutenant Governor,,DEM,Tim Johnson,171,155,5,11
Rankin,212 Fannin,Lieutenant Governor,,LIB,Ron Williams,16,15,0,1
Rankin,212 Fannin,Lieutenant Governor,,REF,Rosa B. Williams,1,0,1,0
Rankin,212 Fannin,Lieutenant Governor,,REP,Tate Reeves,612,575,21,16
Rankin,212 Fannin,Secretary of State,,,Write-in,0,0,0,0
Rankin,212 Fannin,Secretary of State,,DEM,Charles E. Graham,145,132,4,9
Rankin,212 Fannin,Secretary of State,,REF,Randy Walker,15,14,0,1
Rankin,212 Fannin,Secretary of State,,REP,Delbert Hosemann,645,604,23,18
Rankin,212 Fannin,State Auditor,,,Write-in,0,0,0,0
Rankin,212 Fannin,State Auditor,,DEM,Jocelyn Pepper Pritchett,161,146,4,11
Rankin,212 Fannin,State Auditor,,REF,Lajena Walley,6,5,1,0
Rankin,212 Fannin,State Auditor,,REP,Stacey E. Pickering,636,597,22,17
Rankin,212 Fannin,State House,59,,Write-in,4,4,0,0
Rankin,212 Fannin,State House,59,REP,Brent Powell,310,291,8,11
Rankin,212 Fannin,State House,75,,Write-in,0,0,0,0
Rankin,212 Fannin,State House,75,DEM,Tom Miles,126,119,3,4
Rankin,212 Fannin,State House,75,REP,Vance Cox,311,290,14,7
Rankin,212 Fannin,State Senate,20,,Write-in,6,4,0,2
Rankin,212 Fannin,State Senate,20,REP,Josh Harkins,687,646,22,19
Rankin,212 Fannin,State Treasurer,,,Write-in,4,3,0,1
Rankin,212 Fannin,State Treasurer,,REF,Viola V. McFarland,69,64,3,2
Rankin,212 Fannin,State Treasurer,,REP,Lynn Fitch,689,643,24,22
Rankin,212 Fannin,Ballots Cast,,,,811,756,27,28
Rankin,215 Castlewoods E,Attorney General,,,Write-in,3,3,0,0
Rankin,215 Castlewoods E,Attorney General,,DEM,Jim Hood,339,320,11,8
Rankin,215 Castlewoods E,Attorney General,,REP,Mike Hurst,773,746,17,10
Rankin,215 Castlewoods E,Commissioner of Agriculture & Commerce,,,Write-in,2,2,0,0
Rankin,215 Castlewoods E,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,125,117,5,3
Rankin,215 Castlewoods E,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,15,15,0,0
Rankin,215 Castlewoods E,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,967,930,23,14
Rankin,215 Castlewoods E,Commissioner of Insurance,,,Write-in,9,9,0,0
Rankin,215 Castlewoods E,Commissioner of Insurance,,REP,Mike Chaney,1038,994,28,16
Rankin,215 Castlewoods E,Governor,,,Write-in,2,2,0,0
Rankin,215 Castlewoods E,Governor,,DEM,Robert Gray,128,122,2,4
Rankin,215 Castlewoods E,Governor,,REF,Shawn O'Hara,17,17,0,0
Rankin,215 Castlewoods E,Governor,,REP,Phil Bryant,965,926,25,14
Rankin,215 Castlewoods E,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,215 Castlewoods E,Lieutenant Governor,,DEM,Tim Johnson,170,160,5,5
Rankin,215 Castlewoods E,Lieutenant Governor,,LIB,Ron Williams,33,33,0,0
Rankin,215 Castlewoods E,Lieutenant Governor,,REF,Rosa B. Williams,10,10,0,0
Rankin,215 Castlewoods E,Lieutenant Governor,,REP,Tate Reeves,896,861,22,13
Rankin,215 Castlewoods E,Secretary of State,,,Write-in,1,1,0,0
Rankin,215 Castlewoods E,Secretary of State,,DEM,Charles E. Graham,118,112,1,5
Rankin,215 Castlewoods E,Secretary of State,,REF,Randy Walker,16,16,0,0
Rankin,215 Castlewoods E,Secretary of State,,REP,Delbert Hosemann,979,939,27,13
Rankin,215 Castlewoods E,State Auditor,,,Write-in,1,1,0,0
Rankin,215 Castlewoods E,State Auditor,,DEM,Jocelyn Pepper Pritchett,147,140,2,5
Rankin,215 Castlewoods E,State Auditor,,REF,Lajena Walley,10,10,0,0
Rankin,215 Castlewoods E,State Auditor,,REP,Stacey E. Pickering,951,912,26,13
Rankin,215 Castlewoods E,State House,74,,Write-in,9,8,1,0
Rankin,215 Castlewoods E,State House,74,REP,Mark Baker,1014,972,26,16
Rankin,215 Castlewoods E,State Senate,20,,Write-in,8,7,1,0
Rankin,215 Castlewoods E,State Senate,20,REP,Josh Harkins,1035,993,26,16
Rankin,215 Castlewoods E,State Treasurer,,,Write-in,1,1,0,0
Rankin,215 Castlewoods E,State Treasurer,,REF,Viola V. McFarland,69,68,1,0
Rankin,215 Castlewoods E,State Treasurer,,REP,Lynn Fitch,1009,965,27,17
Rankin,215 Castlewoods E,Ballots Cast,,,,1122,1076,28,18
Rankin,216 Castlewoods W,Attorney General,,,Write-in,1,1,0,0
Rankin,216 Castlewoods W,Attorney General,,DEM,Jim Hood,443,425,11,7
Rankin,216 Castlewoods W,Attorney General,,REP,Mike Hurst,804,760,24,20
Rankin,216 Castlewoods W,Commissioner of Agriculture & Commerce,,,Write-in,1,1,0,0
Rankin,216 Castlewoods W,Commissioner of Agriculture & Commerce,,Cin,Cindy Hyde-Smith,387,364,16,7
Rankin,216 Castlewoods W,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,161,152,4,5
Rankin,216 Castlewoods W,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,15,14,1,0
Rankin,216 Castlewoods W,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,669,640,13,16
Rankin,216 Castlewoods W,Commissioner of Insurance,,,Write-in,10,10,0,0
Rankin,216 Castlewoods W,Commissioner of Insurance,,REP,Mike Chaney,1155,1101,29,25
Rankin,216 Castlewoods W,Governor,,,Write-in,7,7,0,0
Rankin,216 Castlewoods W,Governor,,DEM,Robert Gray,195,186,4,5
Rankin,216 Castlewoods W,Governor,,REF,Shawn O'Hara,25,25,0,0
Rankin,216 Castlewoods W,Governor,,REP,Phil Bryant,1009,957,29,23
Rankin,216 Castlewoods W,Lieutenant Governor,,,Write-in,2,2,0,0
Rankin,216 Castlewoods W,Lieutenant Governor,,DEM,Tim Johnson,239,229,5,5
Rankin,216 Castlewoods W,Lieutenant Governor,,LIB,Ron Williams,36,35,1,0
Rankin,216 Castlewoods W,Lieutenant Governor,,REF,Rosa B. Williams,10,10,0,0
Rankin,216 Castlewoods W,Lieutenant Governor,,REP,Tate Reeves,955,903,29,23
Rankin,216 Castlewoods W,Secretary of State,,,Write-in,0,0,0,0
Rankin,216 Castlewoods W,Secretary of State,,DEM,Charles E. Graham,175,166,4,5
Rankin,216 Castlewoods W,Secretary of State,,REF,Randy Walker,19,17,2,0
Rankin,216 Castlewoods W,Secretary of State,,REP,Delbert Hosemann,1044,994,29,21
Rankin,216 Castlewoods W,State Auditor,,,Write-in,1,1,0,0
Rankin,216 Castlewoods W,State Auditor,,DEM,Jocelyn Pepper Pritchett,220,209,6,5
Rankin,216 Castlewoods W,State Auditor,,REF,Lajena Walley,7,7,0,0
Rankin,216 Castlewoods W,State Auditor,,REP,Stacey E. Pickering,1013,962,28,23
Rankin,216 Castlewoods W,State House,59,,Write-in,5,5,0,0
Rankin,216 Castlewoods W,State House,59,REP,Brent Powell,723,692,13,18
Rankin,216 Castlewoods W,State House,74,,Write-in,3,3,0,0
Rankin,216 Castlewoods W,State House,74,REP,Mark Baker,398,374,17,7
Rankin,216 Castlewoods W,State Senate,20,,Write-in,6,6,0,0
Rankin,216 Castlewoods W,State Senate,20,REP,Josh Harkins,1141,1087,30,24
Rankin,216 Castlewoods W,State Treasurer,,,Write-in,6,6,0,0
Rankin,216 Castlewoods W,State Treasurer,,REF,Viola V. McFarland,111,107,3,1
Rankin,216 Castlewoods W,State Treasurer,,REP,Lynn Fitch,1094,1039,31,24
Rankin,216 Castlewoods W,Ballots Cast,,,,1251,1188,35,28
Rankin,218 Reservoir E,Attorney General,,,Write-in,2,1,0,1
Rankin,218 Reservoir E,Attorney General,,DEM,Jim Hood,268,264,2,2
Rankin,218 Reservoir E,Attorney General,,REP,Mike Hurst,604,586,17,1
Rankin,218 Reservoir E,Commissioner of Agriculture & Commerce,,,Write-in,1,1,0,0
Rankin,218 Reservoir E,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,72,69,0,3
Rankin,218 Reservoir E,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,9,8,1,0
Rankin,218 Reservoir E,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,786,767,18,1
Rankin,218 Reservoir E,Commissioner of Insurance,,,Write-in,4,4,0,0
Rankin,218 Reservoir E,Commissioner of Insurance,,REP,Mike Chaney,835,814,18,3
Rankin,218 Reservoir E,Governor,,,Write-in,3,3,0,0
Rankin,218 Reservoir E,Governor,,DEM,Robert Gray,95,92,1,2
Rankin,218 Reservoir E,Governor,,REF,Shawn O'Hara,15,13,1,1
Rankin,218 Reservoir E,Governor,,REP,Phil Bryant,756,739,16,1
Rankin,218 Reservoir E,Lieutenant Governor,,,Write-in,2,2,0,0
Rankin,218 Reservoir E,Lieutenant Governor,,DEM,Tim Johnson,132,130,0,2
Rankin,218 Reservoir E,Lieutenant Governor,,LIB,Ron Williams,34,33,1,0
Rankin,218 Reservoir E,Lieutenant Governor,,REF,Rosa B. Williams,4,3,0,1
Rankin,218 Reservoir E,Lieutenant Governor,,REP,Tate Reeves,698,680,17,1
Rankin,218 Reservoir E,Secretary of State,,,Write-in,1,1,0,0
Rankin,218 Reservoir E,Secretary of State,,DEM,Charles E. Graham,61,59,0,2
Rankin,218 Reservoir E,Secretary of State,,REF,Randy Walker,16,15,0,1
Rankin,218 Reservoir E,Secretary of State,,REP,Delbert Hosemann,799,779,19,1
Rankin,218 Reservoir E,State Auditor,,,Write-in,1,1,0,0
Rankin,218 Reservoir E,State Auditor,,DEM,Jocelyn Pepper Pritchett,119,116,0,3
Rankin,218 Reservoir E,State Auditor,,REF,Lajena Walley,8,7,1,0
Rankin,218 Reservoir E,State Auditor,,REP,Stacey E. Pickering,745,726,18,1
Rankin,218 Reservoir E,State House,59,,Write-in,2,2,0,0
Rankin,218 Reservoir E,State House,59,REP,Brent Powell,805,786,17,2
Rankin,218 Reservoir E,State Senate,20,,Write-in,2,2,0,0
Rankin,218 Reservoir E,State Senate,20,REP,Josh Harkins,817,798,17,2
Rankin,218 Reservoir E,State Treasurer,,,Write-in,2,2,0,0
Rankin,218 Reservoir E,State Treasurer,,REF,Viola V. McFarland,48,46,1,1
Rankin,218 Reservoir E,State Treasurer,,REP,Lynn Fitch,813,792,18,3
Rankin,218 Reservoir E,Ballots Cast,,,,881,858,19,4
Rankin,219 Reservoir W,Attorney General,,,Write-in,1,1,0,0
Rankin,219 Reservoir W,Attorney General,,DEM,Jim Hood,243,231,8,4
Rankin,219 Reservoir W,Attorney General,,REP,Mike Hurst,516,500,9,7
Rankin,219 Reservoir W,Commissioner of Agriculture & Commerce,,,Write-in,0,0,0,0
Rankin,219 Reservoir W,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,67,64,2,1
Rankin,219 Reservoir W,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,12,10,1,1
Rankin,219 Reservoir W,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,673,650,14,9
Rankin,219 Reservoir W,Commissioner of Insurance,,,Write-in,2,2,0,0
Rankin,219 Reservoir W,Commissioner of Insurance,,REP,Mike Chaney,726,702,15,9
Rankin,219 Reservoir W,Governor,,,Write-in,2,2,0,0
Rankin,219 Reservoir W,Governor,,DEM,Robert Gray,87,83,2,2
Rankin,219 Reservoir W,Governor,,REF,Shawn O'Hara,8,7,1,0
Rankin,219 Reservoir W,Governor,,REP,Phil Bryant,661,637,14,10
Rankin,219 Reservoir W,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,219 Reservoir W,Lieutenant Governor,,DEM,Tim Johnson,112,108,2,2
Rankin,219 Reservoir W,Lieutenant Governor,,LIB,Ron Williams,11,11,0,0
Rankin,219 Reservoir W,Lieutenant Governor,,REF,Rosa B. Williams,6,5,1,0
Rankin,219 Reservoir W,Lieutenant Governor,,REP,Tate Reeves,625,601,14,10
Rankin,219 Reservoir W,Secretary of State,,,Write-in,0,0,0,0
Rankin,219 Reservoir W,Secretary of State,,DEM,Charles E. Graham,65,62,2,1
Rankin,219 Reservoir W,Secretary of State,,REF,Randy Walker,12,11,1,0
Rankin,219 Reservoir W,Secretary of State,,REP,Delbert Hosemann,673,649,14,10
Rankin,219 Reservoir W,State Auditor,,,Write-in,0,0,0,0
Rankin,219 Reservoir W,State Auditor,,DEM,Jocelyn Pepper Pritchett,102,98,3,1
Rankin,219 Reservoir W,State Auditor,,REF,Lajena Walley,5,4,1,0
Rankin,219 Reservoir W,State Auditor,,REP,Stacey E. Pickering,650,627,13,10
Rankin,219 Reservoir W,State House,59,,Write-in,1,1,0,0
Rankin,219 Reservoir W,State House,59,REP,Brent Powell,713,689,15,9
Rankin,219 Reservoir W,State Senate,20,,Write-in,2,2,0,0
Rankin,219 Reservoir W,State Senate,20,REP,Josh Harkins,720,696,15,9
Rankin,219 Reservoir W,State Treasurer,,,Write-in,0,0,0,0
Rankin,219 Reservoir W,State Treasurer,,REF,Viola V. McFarland,49,46,1,2
Rankin,219 Reservoir W,State Treasurer,,REP,Lynn Fitch,695,670,16,9
Rankin,219 Reservoir W,Ballots Cast,,,,764,735,17,12
Rankin,220 Northshore,Attorney General,,,Write-in,0,0,0,0
Rankin,220 Northshore,Attorney General,,DEM,Jim Hood,342,336,6,0
Rankin,220 Northshore,Attorney General,,REP,Mike Hurst,768,741,21,6
Rankin,220 Northshore,Commissioner of Agriculture & Commerce,,,Write-in,2,2,0,0
Rankin,220 Northshore,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,118,116,2,0
Rankin,220 Northshore,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,12,11,0,1
Rankin,220 Northshore,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,967,936,25,6
Rankin,220 Northshore,Commissioner of Insurance,,,Write-in,6,6,0,0
Rankin,220 Northshore,Commissioner of Insurance,,REP,Mike Chaney,1045,1015,24,6
Rankin,220 Northshore,Governor,,,Write-in,3,3,0,0
Rankin,220 Northshore,Governor,,DEM,Robert Gray,147,144,3,0
Rankin,220 Northshore,Governor,,REF,Shawn O'Hara,10,9,1,0
Rankin,220 Northshore,Governor,,REP,Phil Bryant,946,915,24,7
Rankin,220 Northshore,Lieutenant Governor,,,Write-in,1,1,0,0
Rankin,220 Northshore,Lieutenant Governor,,DEM,Tim Johnson,191,188,3,0
Rankin,220 Northshore,Lieutenant Governor,,LIB,Ron Williams,19,18,1,0
Rankin,220 Northshore,Lieutenant Governor,,REF,Rosa B. Williams,5,5,0,0
Rankin,220 Northshore,Lieutenant Governor,,REP,Tate Reeves,883,853,23,7
Rankin,220 Northshore,Secretary of State,,,Write-in,0,0,0,0
Rankin,220 Northshore,Secretary of State,,DEM,Charles E. Graham,113,111,2,0
Rankin,220 Northshore,Secretary of State,,REF,Randy Walker,18,18,0,0
Rankin,220 Northshore,Secretary of State,,REP,Delbert Hosemann,973,941,25,7
Rankin,220 Northshore,State Auditor,,,Write-in,2,2,0,0
Rankin,220 Northshore,State Auditor,,DEM,Jocelyn Pepper Pritchett,148,147,1,0
Rankin,220 Northshore,State Auditor,,REF,Lajena Walley,9,9,0,0
Rankin,220 Northshore,State Auditor,,REP,Stacey E. Pickering,942,911,24,7
Rankin,220 Northshore,State House,59,,Write-in,3,2,1,0
Rankin,220 Northshore,State House,59,REP,Brent Powell,1010,983,21,6
Rankin,220 Northshore,State Senate,20,,Write-in,3,2,1,0
Rankin,220 Northshore,State Senate,20,REP,Josh Harkins,1022,991,24,7
Rankin,220 Northshore,State Treasurer,,,Write-in,6,6,0,0
Rankin,220 Northshore,State Treasurer,,REF,Viola V. McFarland,62,59,2,1
Rankin,220 Northshore,State Treasurer,,REP,Lynn Fitch,1003,973,24,6
Rankin,220 Northshore,Ballots Cast,,,,1116,1081,28,7
Rankin,221 Lakeland,Attorney General,,,Write-in,1,1,0,0
Rankin,221 Lakeland,Attorney General,,DEM,Jim Hood,178,172,2,4
Rankin,221 Lakeland,Attorney General,,REP,Mike Hurst,276,270,3,3
Rankin,221 Lakeland,Commissioner of Agriculture & Commerce,,,Write-in,0,0,0,0
Rankin,221 Lakeland,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,58,58,0,0
Rankin,221 Lakeland,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,6,6,0,0
Rankin,221 Lakeland,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,383,372,4,7
Rankin,221 Lakeland,Commissioner of Insurance,,,Write-in,5,5,0,0
Rankin,221 Lakeland,Commissioner of Insurance,,REP,Mike Chaney,420,408,5,7
Rankin,221 Lakeland,Governor,,,Write-in,5,5,0,0
Rankin,221 Lakeland,Governor,,DEM,Robert Gray,60,60,0,0
Rankin,221 Lakeland,Governor,,REF,Shawn O'Hara,16,16,0,0
Rankin,221 Lakeland,Governor,,REP,Phil Bryant,370,358,5,12
Rankin,221 Lakeland,Lieutenant Governor,,,Write-in,2,2,0,0
Rankin,221 Lakeland,Lieutenant Governor,,DEM,Tim Johnson,76,76,0,0
Rankin,221 Lakeland,Lieutenant Governor,,LIB,Ron Williams,15,15,0,0
Rankin,221 Lakeland,Lieutenant Governor,,REF,Rosa B. Williams,5,5,0,0
Rankin,221 Lakeland,Lieutenant Governor,,REP,Tate Reeves,352,342,5,10
Rankin,221 Lakeland,Secretary of State,,,Write-in,0,0,0,0
Rankin,221 Lakeland,Secretary of State,,DEM,Charles E. Graham,55,55,0,0
Rankin,221 Lakeland,Secretary of State,,REF,Randy Walker,7,7,0,0
Rankin,221 Lakeland,Secretary of State,,REP,Delbert Hosemann,388,376,5,7
Rankin,221 Lakeland,State Auditor,,,Write-in,1,1,0,0
Rankin,221 Lakeland,State Auditor,,DEM,Jocelyn Pepper Pritchett,70,70,0,0
Rankin,221 Lakeland,State Auditor,,REF,Lajena Walley,7,7,0,0
Rankin,221 Lakeland,State Auditor,,REP,Stacey E. Pickering,373,361,5,7
Rankin,221 Lakeland,State House,59,,Write-in,1,1,0,0
Rankin,221 Lakeland,State House,59,REP,Brent Powell,414,403,4,7
Rankin,221 Lakeland,State Senate,20,,Write-in,2,2,0,0
Rankin,221 Lakeland,State Senate,20,REP,Josh Harkins,417,405,5,7
Rankin,221 Lakeland,State Treasurer,,,Write-in,1,1,0,0
Rankin,221 Lakeland,State Treasurer,,REF,Viola V. McFarland,39,39,0,0
Rankin,221 Lakeland,State Treasurer,,REP,Lynn Fitch,402,390,5,7
Rankin,221 Lakeland,Ballots Cast,,,,456,444,5,7
Rankin,306 Antioch,Attorney General,,,Write-in,0,0,0,0
Rankin,306 Antioch,Attorney General,,DEM,Jim Hood,31,31,0,0
Rankin,306 Antioch,Attorney General,,REP,Mike Hurst,120,113,5,2
Rankin,306 Antioch,Commissioner of Agriculture & Commerce,,,Write-in,0,0,0,0
Rankin,306 Antioch,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,8,8,0,0
Rankin,306 Antioch,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,1,1,0,0
Rankin,306 Antioch,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,142,135,5,2
Rankin,306 Antioch,Commissioner of Insurance,,,Write-in,0,0,0,0
Rankin,306 Antioch,Commissioner of Insurance,,REP,Mike Chaney,150,143,5,2
Rankin,306 Antioch,Governor,,,Write-in,0,0,0,0
Rankin,306 Antioch,Governor,,DEM,Robert Gray,8,8,0,0
Rankin,306 Antioch,Governor,,REF,Shawn O'Hara,0,0,0,0
Rankin,306 Antioch,Governor,,REP,Phil Bryant,143,136,5,2
Rankin,306 Antioch,Lieutenant Governor,,,Write-in,0,0,0,0
Rankin,306 Antioch,Lieutenant Governor,,DEM,Tim Johnson,9,9,0,0
Rankin,306 Antioch,Lieutenant Governor,,LIB,Ron Williams,4,2,2,0
Rankin,306 Antioch,Lieutenant Governor,,REF,Rosa B. Williams,0,0,0,0
Rankin,306 Antioch,Lieutenant Governor,,REP,Tate Reeves,137,132,3,2
Rankin,306 Antioch,Secretary of State,,,Write-in,0,0,0,0
Rankin,306 Antioch,Secretary of State,,DEM,Charles E. Graham,4,4,0,0
Rankin,306 Antioch,Secretary of State,,REF,Randy Walker,2,2,0,0
Rankin,306 Antioch,Secretary of State,,REP,Delbert Hosemann,145,138,5,2
Rankin,306 Antioch,State Auditor,,,Write-in,0,0,0,0
Rankin,306 Antioch,State Auditor,,DEM,Jocelyn Pepper Pritchett,6,6,0,0
Rankin,306 Antioch,State Auditor,,REF,Lajena Walley,0,0,0,0
Rankin,306 Antioch,State Auditor,,REP,Stacey E. Pickering,144,137,5,2
Rankin,306 Antioch,State House,60,,Write-in,1,1,0,0
Rankin,306 Antioch,State House,60,REP,John L. Moore,150,143,5,2
Rankin,306 Antioch,State Senate,35,,Write-in,0,0,0,0
Rankin,306 Antioch,State Senate,35,REP,Chris Caughman,150,143,5,2
Rankin,306 Antioch,State Treasurer,,,Write-in,0,0,0,0
Rankin,306 Antioch,State Treasurer,,REF,Viola V. McFarland,6,5,1,0
Rankin,306 Antioch,State Treasurer,,REP,Lynn Fitch,145,139,4,2
Rankin,306 Antioch,Ballots Cast,,,,151,144,5,2
Rankin,307 Mayton,Attorney General,,,Write-in,0,0,0,0
Rankin,307 Mayton,Attorney General,,DEM,Jim Hood,43,42,1,0
Rankin,307 Mayton,Attorney General,,REP,Mike Hurst,75,74,1,0
Rankin,307 Mayton,Commissioner of Agriculture & Commerce,,,Write-in,0,0,0,0
Rankin,307 Mayton,Commissioner of Agriculture & Commerce,,DEM,Addie Lee Green,17,17,0,0
Rankin,307 Mayton,Commissioner of Agriculture & Commerce,,REF,Cathy L. Toole,0,0,0,0
Rankin,307 Mayton,Commissioner of Agriculture & Commerce,,REP,Cindy Hyde-Smith,99,97,2,0
Rankin,307 Mayton,Commissioner of Insurance,,,Write-in,1,1,0,0
Rankin,307 Mayton,Commissioner of Insurance,,REP,Mike Chaney,108,106,2,0
Rankin,307 Mayton,Governor,,,Write-in,0,0,0,0
Rankin,307 Mayton,Governor,,DEM,Robert Gray,17,17,0,0
Rankin,307 Mayton,Governor,,REF,Shawn O'Hara,0,0,0,0
Rankin,307 Mayton,Governor,,REP,Phil Bryant,98,96,2,0
Rankin,307 Mayton,Lieutenant Governor,,,Write-in,0,0,0,0
Rankin,307 Mayton,Lieutenant Governor,,DEM,Tim Johnson,18,18,0,0
Rankin,307 Mayton,Lieutenant Governor,,LIB,Ron Williams,2,2,0,0
Rankin,307 Mayton,Lieutenant Governor,,REF,Rosa B. Williams,0,0,0,0
